filename,distance_km,elevation_gain,elevation_loss,max_elevation,min_elevation,max_slope,mean_slope,pct_over_30,pct_over_40,pct_over_45,mean_aspect,rugosity_mean,exposed_pct,difficulty
Route 19757182,0.02,0.0,0.0,1278.0,1278.0,0.0,0.0,0.0,0.0,0.0,199.2,0.0,0.0,sendero fácil
Route 19757183,0.15,25.0,0.0,1303.0,1278.0,70.29,3.66,0.06,0.06,0.06,240.03,5.16,0.0,moderado
Route 19757184,0.17,42.0,30.0,1303.0,1261.0,79.91,7.15,0.12,0.12,0.12,59.33,7.84,0.0,difícil
Route 19757185,0.46,100.0,74.0,1321.0,1261.0,84.82,5.41,0.08,0.08,0.08,34.76,7.58,0.0,alta montaña
Route 19757186,3.27,171.0,137.0,1104.0,1030.0,77.62,3.51,0.04,0.03,0.02,234.78,4.88,0.0,moderado
Route 19757187,1.33,139.0,352.0,1256.0,1043.0,78.44,9.45,0.13,0.12,0.12,153.15,12.63,0.0,difícil
Route 19757188,0.02,0.0,0.0,1231.0,1231.0,0.0,0.0,0.0,0.0,0.0,287.74,0.0,0.0,sendero fácil
Route 19757189,0.17,53.0,28.0,1256.0,1227.0,65.45,9.79,0.19,0.19,0.19,222.61,11.01,0.0,difícil
Route 19757190,0.54,92.0,69.0,1153.0,1093.0,76.69,7.14,0.1,0.1,0.08,53.09,10.06,0.0,difícil
Route 19757439,2.63,339.0,401.0,1111.0,1003.0,85.05,8.0,0.12,0.09,0.09,253.23,11.46,0.0,alta montaña
Route 19757440,0.08,32.0,0.0,1076.0,1044.0,57.87,13.16,0.25,0.25,0.25,259.88,20.05,0.0,alta montaña
Route 19757441,0.53,144.0,139.0,1097.0,1019.0,70.47,14.28,0.26,0.2,0.2,239.99,18.69,0.0,alpinismo ligero
Route 19757442,0.23,8.0,32.0,1044.0,1012.0,69.25,7.26,0.15,0.04,0.04,146.85,8.54,0.0,moderado
Route 19757569,2.71,127.0,101.0,1238.0,1196.0,76.58,6.09,0.05,0.04,0.02,224.47,8.98,0.0,difícil
Route 19757570,1.33,69.0,52.0,1218.0,1186.0,55.73,4.22,0.06,0.05,0.02,183.14,5.64,0.0,sendero fácil
Route 19757571,0.05,0.0,2.0,1186.0,1184.0,17.08,2.44,0.0,0.0,0.0,209.72,1.03,0.0,sendero fácil
Route 19757910,1.14,359.0,435.0,2204.0,2070.0,86.08,15.42,0.26,0.22,0.2,241.63,20.58,0.0,alpinismo técnico
Route 19757911,1.3,220.0,215.0,2110.0,2054.0,79.38,10.23,0.17,0.15,0.13,216.03,14.11,0.0,alta montaña
Route 19757912,1.27,278.0,209.0,2156.0,2075.0,87.2,7.62,0.1,0.1,0.09,215.51,10.93,0.0,alta montaña
Route 19757913,1.54,458.0,219.0,2163.0,1899.0,83.16,9.51,0.13,0.12,0.08,205.06,12.69,0.0,alta montaña
Route 19757914,1.73,347.0,615.0,1803.0,1533.0,86.76,10.44,0.15,0.14,0.13,261.77,14.46,0.0,alta montaña
Route 19757915,0.63,140.0,246.0,1562.0,1427.0,83.79,8.14,0.11,0.11,0.11,38.98,11.57,0.0,alta montaña
Route 19757916,1.82,286.0,616.0,1453.0,1089.0,86.64,6.72,0.09,0.09,0.09,311.57,9.55,0.0,alta montaña
Route 19773939,0.24,10.0,18.0,1106.0,1088.0,31.92,9.16,0.14,0.0,0.0,316.38,14.6,0.0,moderado
Route 19773940,0.42,14.0,15.0,1111.0,1096.0,55.39,2.57,0.04,0.02,0.02,292.54,3.62,0.0,sendero fácil
Route 19773941,0.9,13.0,55.0,1076.0,1034.0,53.7,4.05,0.06,0.04,0.04,43.13,5.96,0.0,sendero fácil
Route 19773942,1.08,46.0,191.0,1221.0,1073.0,67.11,7.19,0.13,0.12,0.09,351.11,10.04,0.0,difícil
Route 19773943,0.99,61.0,144.0,1158.0,1047.0,59.94,7.05,0.07,0.07,0.07,233.72,10.26,0.0,moderado
Route 19773944,2.19,325.0,727.0,1550.0,1131.0,82.51,10.04,0.16,0.15,0.13,258.92,13.38,0.0,alta montaña
Route 19773945,1.8,188.0,377.0,1689.0,1426.0,82.61,5.9,0.08,0.08,0.08,236.84,8.04,0.0,alta montaña
Route 19773946,0.88,249.0,70.0,1875.0,1689.0,77.87,9.22,0.15,0.14,0.11,172.67,12.39,0.0,difícil
Route 19773947,1.08,122.0,114.0,1943.0,1868.0,81.87,6.67,0.1,0.08,0.08,339.57,9.38,0.0,alta montaña
Route 19773948,0.67,133.0,133.0,1907.0,1801.0,81.7,6.84,0.1,0.07,0.07,318.37,9.73,0.0,difícil
Route 19781696,2.56,349.0,774.0,2662.0,2232.0,87.81,9.57,0.13,0.12,0.12,320.07,13.04,0.0,alpinismo ligero
Route 19785011,0.71,89.0,63.0,1482.0,1440.0,83.08,5.39,0.08,0.08,0.07,35.46,7.81,0.0,difícil
Route 19785012,0.29,37.0,77.0,1507.0,1452.0,48.64,14.04,0.3,0.2,0.1,50.69,19.66,0.0,difícil
Route 19785013,0.54,149.0,62.0,1579.0,1467.0,67.5,15.55,0.25,0.25,0.15,191.91,23.04,0.0,alpinismo ligero
Route 19785014,6.18,1255.0,963.0,1988.0,1452.0,86.42,5.55,0.08,0.07,0.06,81.56,7.57,0.0,difícil
Route 19785015,0.83,285.0,171.0,1723.0,1503.0,87.02,4.1,0.05,0.05,0.05,126.59,5.7,0.0,difícil
Route 19785016,0.39,116.0,70.0,1546.0,1476.0,63.01,19.23,0.33,0.17,0.08,120.94,19.74,0.0,alta montaña
Route 19785017,0.47,141.0,47.0,1500.0,1406.0,53.95,15.46,0.33,0.24,0.24,133.7,21.42,0.0,alpinismo ligero
Route 19785018,0.46,12.0,23.0,1408.0,1388.0,71.21,3.79,0.06,0.04,0.04,339.96,5.22,0.0,moderado
Route 19785205,0.85,190.0,61.0,1368.0,1227.0,81.3,6.91,0.13,0.08,0.06,161.86,8.22,0.0,difícil
Route 19785206,4.23,1068.0,726.0,1741.0,1329.0,87.1,6.67,0.08,0.08,0.08,239.93,9.67,0.0,alta montaña
Route 19785207,2.49,342.0,501.0,1610.0,1356.0,84.99,6.57,0.1,0.1,0.08,109.58,9.18,0.0,alta montaña
Route 19785208,0.24,38.0,119.0,1610.0,1529.0,82.47,12.23,0.19,0.19,0.15,166.62,17.7,0.0,alpinismo ligero
Route 19785209,1.51,598.0,467.0,1841.0,1564.0,87.66,9.66,0.13,0.12,0.12,10.89,13.79,0.0,alta montaña
Route 19785210,2.86,478.0,299.0,1917.0,1738.0,84.3,5.24,0.08,0.07,0.07,212.1,7.12,0.0,difícil
Route 19785211,1.41,126.0,126.0,1973.0,1896.0,76.34,7.18,0.12,0.11,0.08,254.13,9.54,0.0,difícil
Route 19787843,0.29,25.0,36.0,1285.0,1249.0,61.71,6.14,0.08,0.08,0.08,22.86,8.54,0.0,difícil
Route 19787844,4.27,1164.0,1185.0,1917.0,1273.0,82.81,14.55,0.22,0.17,0.17,129.36,19.76,0.0,alpinismo ligero
Route 19790742,1.57,202.0,213.0,1992.0,1930.0,45.18,10.77,0.18,0.1,0.02,122.0,14.56,0.0,moderado
Route 19790743,0.25,8.0,34.0,1046.0,1020.0,73.17,5.75,0.04,0.04,0.04,155.43,7.72,0.0,difícil
Route 19790744,4.12,422.0,1178.0,2166.0,1410.0,86.87,5.39,0.08,0.07,0.07,108.82,7.51,0.0,difícil
Route 19790745,1.11,104.0,166.0,1541.0,1444.0,85.64,3.88,0.05,0.04,0.04,248.78,5.52,0.0,difícil
Route 19790746,2.08,283.0,173.0,1549.0,1358.0,82.87,8.85,0.14,0.14,0.1,82.64,12.17,0.0,alta montaña
Route 19790747,0.97,58.0,271.0,1383.0,1170.0,63.97,7.74,0.12,0.12,0.1,83.96,11.35,0.0,difícil
Route 19790748,0.25,0.0,32.0,1170.0,1138.0,38.6,3.92,0.06,0.0,0.0,56.61,5.87,0.0,sendero fácil
Route 19790749,1.12,327.0,251.0,1275.0,1138.0,86.82,5.64,0.07,0.07,0.07,41.46,8.04,0.0,difícil
Route 19790750,0.81,111.0,221.0,1230.0,1104.0,85.73,9.46,0.15,0.13,0.12,66.24,13.31,0.0,alta montaña
Route 19790751,1.68,355.0,447.0,1423.0,1214.0,84.54,10.94,0.15,0.13,0.13,321.16,15.32,0.0,alpinismo ligero
Route 19790752,0.91,164.0,309.0,1434.0,1265.0,84.49,6.09,0.08,0.08,0.08,63.68,8.23,0.0,alta montaña
Route 19790753,0.76,245.0,194.0,1293.0,1214.0,87.2,6.25,0.08,0.08,0.08,32.74,8.92,0.0,alta montaña
Route 19846794,2.59,99.0,99.0,424.0,372.0,62.68,5.57,0.04,0.03,0.01,139.03,7.56,0.0,moderado
Route 20064873,0.28,7.0,10.0,851.0,844.0,15.42,2.58,0.0,0.0,0.0,61.97,3.3,0.0,sendero fácil
Route 20064874,0.91,13.0,1.0,844.0,832.0,17.09,0.82,0.0,0.0,0.0,99.01,1.11,0.0,sendero fácil
Route 20064875,2.09,27.0,27.0,840.0,822.0,13.17,2.4,0.0,0.0,0.0,292.47,2.85,0.0,sendero fácil
Route 20064876,0.86,34.0,34.0,876.0,851.0,30.52,5.74,0.05,0.0,0.0,109.21,6.92,0.0,sendero fácil
Route 20064877,7.03,712.0,1006.0,1428.0,867.0,87.26,6.15,0.09,0.08,0.06,195.33,8.7,0.0,difícil
Route 20064878,0.49,87.0,25.0,1175.0,1088.0,73.45,7.32,0.12,0.07,0.07,204.79,9.9,0.0,difícil
Route 20064879,4.65,285.0,224.0,1160.0,1032.0,56.56,7.57,0.1,0.07,0.05,74.78,10.52,0.0,moderado
Route 20064880,1.96,247.0,332.0,1013.0,824.0,84.82,6.92,0.1,0.09,0.09,349.64,9.53,0.0,alta montaña
Route 20064881,0.5,61.0,12.0,983.0,927.0,72.06,5.12,0.09,0.07,0.06,183.77,7.01,0.0,difícil
Route 20064882,0.58,85.0,156.0,1019.0,934.0,85.14,9.74,0.12,0.12,0.11,177.97,13.37,0.0,alta montaña
Route 20064883,0.33,9.0,36.0,1032.0,1002.0,70.34,3.53,0.05,0.03,0.03,140.9,4.97,0.0,moderado
Route 20132826,10.15,989.0,715.0,799.0,477.0,79.03,7.05,0.1,0.07,0.06,104.18,9.6,0.0,difícil
Route 20134820,14.68,1346.0,1340.0,1055.0,672.0,82.17,6.87,0.11,0.07,0.06,163.14,9.43,0.0,difícil
Route 20134836,18.53,2940.0,2971.0,1590.0,755.0,85.9,8.8,0.14,0.11,0.11,167.23,12.37,0.0,alpinismo ligero
Route 20135415,14.23,1169.0,1472.0,868.0,489.0,81.63,6.94,0.1,0.07,0.06,22.94,9.74,0.0,difícil
Route 20135416,19.76,2634.0,2588.0,1195.0,541.0,85.43,8.0,0.12,0.1,0.09,301.9,10.98,0.0,alpinismo ligero
Route 20135417,15.58,2036.0,2042.0,1678.0,732.0,87.84,5.41,0.08,0.07,0.06,273.26,7.54,0.0,alta montaña
Route 20136221,4.04,360.0,169.0,723.0,502.0,76.5,6.15,0.05,0.05,0.04,32.34,8.12,0.0,difícil
Route 20136222,11.48,1758.0,1349.0,1602.0,742.0,84.67,8.27,0.13,0.11,0.1,241.61,11.58,0.0,alta montaña
Route 20136223,1.09,36.0,34.0,747.0,727.0,56.1,6.07,0.1,0.07,0.07,288.75,7.33,0.0,moderado
Route 20136224,3.67,248.0,534.0,1021.0,732.0,83.85,7.48,0.1,0.09,0.09,264.53,10.56,0.0,alta montaña
Route 20136225,2.94,128.0,66.0,589.0,515.0,43.97,4.54,0.09,0.04,0.0,146.81,6.26,0.0,sendero fácil
Route 3124529,43.52,5025.0,5692.0,2625.0,1353.0,85.81,7.94,0.11,0.09,0.08,268.35,10.86,0.0,alpinismo ligero
Route 3157450,9.93,1231.0,916.0,2457.0,1850.0,78.95,8.16,0.13,0.09,0.08,199.86,11.13,0.0,alta montaña
Route 372502,525.64,56162.0,55866.0,2988.0,976.0,89.4,6.72,0.1,0.08,0.08,63.64,9.31,0.0,alpinismo ligero
Route 3966730,10.3,1570.0,704.0,2812.0,1829.0,80.72,7.75,0.11,0.1,0.09,334.57,10.68,0.0,alpinismo ligero
Route 4517453,8.33,420.0,388.0,336.0,212.0,69.36,5.11,0.06,0.03,0.02,60.63,6.95,0.0,moderado
Route 4520621,6.52,367.0,361.0,453.0,298.0,65.34,5.68,0.06,0.02,0.02,151.05,7.6,0.0,moderado
Route 5320841,3.08,999.0,187.0,2777.0,1965.0,87.26,11.12,0.17,0.14,0.12,309.97,15.33,0.0,alpinismo ligero
Route 5329901,4.06,1066.0,301.0,2777.0,2011.0,87.26,8.24,0.12,0.11,0.1,262.81,11.3,0.0,alpinismo ligero
Route 5475184,19.15,1900.0,977.0,1994.0,1032.0,82.71,5.95,0.09,0.06,0.05,9.89,8.11,0.0,difícil
Route 5578831,9.41,688.0,688.0,1001.0,668.0,66.91,6.57,0.09,0.05,0.03,123.41,8.53,0.0,moderado
Route 5578938,9.88,780.0,780.0,1037.0,690.0,78.91,6.58,0.1,0.07,0.06,342.32,9.02,0.0,difícil
Route 5578959,17.29,1261.0,1271.0,1186.0,643.0,84.27,6.61,0.1,0.07,0.06,231.62,9.04,0.0,difícil
Route 5579492,29.89,4283.0,4141.0,2418.0,1077.0,86.59,9.28,0.14,0.11,0.09,173.51,12.83,0.0,alpinismo ligero
Route 6491115,13.51,2782.0,1882.0,3167.0,1952.0,81.88,10.2,0.16,0.1,0.09,67.18,13.51,0.0,alpinismo técnico
Route 7340522,17.03,1843.0,1367.0,1467.0,810.0,80.66,7.82,0.12,0.09,0.07,338.03,10.61,0.0,alta montaña
Route 7857900,11.05,1703.0,1156.0,2027.0,1268.0,83.2,8.17,0.12,0.09,0.07,151.33,11.01,0.0,alta montaña
Route 8593599,2.76,837.0,218.0,2104.0,1474.0,72.7,12.55,0.23,0.16,0.15,346.41,16.66,0.0,alpinismo ligero
Route 9709612,17.27,1802.0,1665.0,1735.0,1081.0,81.64,7.19,0.11,0.08,0.07,349.75,9.88,0.0,difícil
Route 9712626,22.84,1903.0,1873.0,1312.0,1029.0,80.14,10.65,0.17,0.11,0.07,70.19,14.3,0.0,alta montaña
Route 9712657,14.44,1759.0,1335.0,1689.0,930.0,68.45,9.75,0.13,0.08,0.05,274.62,12.34,0.0,difícil
Route 9728545,46.87,2879.0,3304.0,1748.0,746.0,75.29,8.62,0.11,0.07,0.05,193.6,11.28,0.0,difícil
Route 9729107,8.15,993.0,1121.0,1346.0,1078.0,72.19,11.56,0.17,0.13,0.1,24.65,15.54,0.0,alta montaña
Route 9734679,43.12,3533.0,3253.0,1635.0,688.0,81.9,8.12,0.12,0.08,0.06,22.87,11.09,0.0,alta montaña
Route 9734692,40.27,2577.0,2509.0,1286.0,684.0,83.84,8.58,0.12,0.08,0.06,61.66,11.34,0.0,alta montaña
Route 9850971,5.23,356.0,597.0,889.0,601.0,75.46,5.91,0.09,0.07,0.06,293.38,8.45,0.0,difícil
Ruta 3 Valls. Etapa 1: El Pont de Suert => Erill la Vall,18.86,897.0,1302.0,1279.0,841.0,84.21,4.54,0.06,0.05,0.04,216.63,6.28,0.0,difícil
Ruta 3 Valls. Etapa 2: Erill la Vall => Aneto,12.01,1550.0,1447.0,2069.0,1247.0,84.12,9.81,0.15,0.1,0.07,288.18,12.88,0.0,alta montaña
Ruta 3 Valls. Etapa 3: Aneto => Castanesa,21.7,2689.0,2539.0,2180.0,1336.0,73.43,9.67,0.15,0.1,0.07,235.52,13.01,0.0,alta montaña
Ruta 3 Valls. Etapa 4: Castanesa => El Pont de Suert,21.13,1387.0,2010.0,1521.0,842.0,79.85,7.43,0.09,0.06,0.04,152.14,10.17,0.0,difícil
Ruta Camino Viejo de San Pedro - La Parra,0.76,44.0,21.0,596.0,562.0,20.71,3.98,0.0,0.0,0.0,70.68,5.19,0.0,sendero fácil
Ruta de la Reconquista (Etapa 1),9.18,1266.0,660.0,1003.0,233.0,79.45,7.91,0.11,0.08,0.07,106.89,10.63,0.0,difícil
Ruta de la Reconquista (Etapa 2),18.44,1035.0,946.0,1420.0,852.0,82.45,2.42,0.03,0.02,0.02,94.02,3.3,0.0,difícil
Ruta de la Reconquista (Etapa 3),11.0,1189.0,676.0,1231.0,537.0,86.33,4.1,0.06,0.06,0.05,123.7,5.79,0.0,difícil
Ruta de la Reconquista (Etapa 4),33.78,2856.0,3018.0,1482.0,664.0,79.58,7.82,0.11,0.08,0.07,158.09,10.8,0.0,difícil
Ruta de las ermitas de Bonansa,10.44,849.0,576.0,1523.0,1237.0,75.29,7.12,0.08,0.03,0.01,33.52,9.26,0.0,difícil
Ruta de los Pescadores,12.1,807.0,794.0,559.0,422.0,78.48,7.22,0.11,0.09,0.07,90.85,10.12,0.0,difícil
Ruta del Barranco de Poqueira,10.67,1498.0,1498.0,1441.0,988.0,80.9,8.17,0.11,0.1,0.09,10.08,11.04,0.0,alta montaña
Ruta del Caracremada,91.05,8782.0,8785.0,2380.0,794.0,86.44,6.21,0.09,0.07,0.06,114.34,8.57,0.0,alta montaña
Ruta del Cares,36.43,858.0,538.0,968.0,569.0,78.72,1.48,0.02,0.01,0.01,80.83,2.05,0.0,moderado
Ruta del RomÃ nic Vall de BoÃ­,13.61,1580.0,1580.0,1510.0,1095.0,85.58,5.66,0.08,0.07,0.07,161.51,7.9,0.0,difícil
Ruta del Ter,218.8,11079.0,13321.0,2242.0,-2.0,84.25,5.59,0.07,0.05,0.04,126.07,7.63,0.0,alta montaña
Ruta del TrespandiÃº,7.14,1235.0,837.0,811.0,78.0,88.39,6.0,0.09,0.08,0.07,208.88,8.37,0.0,difícil
Ruta dels Estanys Amagats,68.81,6658.0,6658.0,2700.0,1328.0,84.88,6.75,0.09,0.07,0.06,356.4,9.22,0.0,alta montaña
Ruta dels Miradors del Pla de l'Ã€liga,3.2,354.0,283.0,1584.0,1497.0,77.88,7.2,0.11,0.09,0.07,325.85,9.78,0.0,difícil
Ruta Frasinelli,13.99,743.0,1665.0,1023.0,95.0,86.48,6.21,0.09,0.06,0.05,318.45,8.46,0.0,difícil
Ruta Medieval de la Alpujarra,28.14,2639.0,2629.0,1400.0,847.0,83.79,8.3,0.13,0.1,0.08,259.9,11.49,0.0,alpinismo ligero
RÃ­o Bermejo,6.78,755.0,734.0,1798.0,1275.0,71.56,8.25,0.13,0.09,0.08,316.67,10.98,0.0,difícil
Saint-Bertrand-de-Comminges : au coeur du Comminges,9.5,781.0,715.0,808.0,459.0,75.12,6.67,0.09,0.05,0.04,159.18,8.89,0.0,difícil
Saleix,2.82,299.0,316.0,898.0,751.0,87.21,7.33,0.11,0.08,0.08,132.11,9.89,0.0,alta montaña
Sanatorio,4.59,53.0,187.0,2334.0,2197.0,59.96,2.8,0.01,0.01,0.01,169.53,4.34,0.0,moderado
Sant Pere de les Maleses-Collegats,8.41,1090.0,1248.0,807.0,553.0,87.37,4.31,0.06,0.05,0.05,226.82,5.96,0.0,difícil
Santa Fe-TurÃ² de l'Home-Les Agudes,12.29,1249.0,1144.0,1684.0,1136.0,85.15,8.52,0.14,0.11,0.1,16.39,11.75,0.0,alta montaña
Santuari de NÃºria al Coll de CaranÃ§Ã ,5.15,1028.0,275.0,2790.0,1966.0,81.28,7.03,0.11,0.09,0.07,57.9,10.03,0.0,alta montaña
Santuari de NÃºria al Coll de Finestrelles,4.1,941.0,343.0,2609.0,1978.0,84.38,11.22,0.17,0.14,0.12,295.92,14.93,0.0,alpinismo ligero
Santuari de NÃºria al Coll d'Eina,5.11,1036.0,355.0,2732.0,1973.0,83.11,7.95,0.12,0.1,0.1,326.43,10.98,0.0,alpinismo ligero
SC 06N : Bugarach - Quillan,28.55,2275.0,2441.0,829.0,289.0,82.91,7.91,0.1,0.07,0.05,276.63,10.85,0.0,alta montaña
SC 06S : Puilaurens - Quirbajou,24.21,2390.0,2042.0,819.0,406.0,82.86,7.71,0.1,0.08,0.06,298.05,10.58,0.0,alta montaña
SC 07C : Coudons - Puivert,13.09,409.0,782.0,861.0,482.0,74.69,5.06,0.05,0.03,0.02,310.89,6.85,0.0,difícil
SC 07N : Quillan - Puivert,8.18,784.0,220.0,860.0,291.0,74.17,6.46,0.09,0.06,0.04,268.44,8.43,0.0,difícil
SC 07S : Quirbajou - Puivert,8.5,640.0,602.0,1163.0,814.0,72.48,6.79,0.06,0.04,0.04,314.83,8.99,0.0,difícil
SC 08 : Puivert - Espezel,16.87,860.0,445.0,947.0,474.0,84.61,5.41,0.05,0.04,0.04,199.9,7.41,0.0,difícil
SC 09 : Espezel - Comus,26.46,1613.0,1336.0,1386.0,881.0,76.16,6.58,0.07,0.05,0.04,254.31,8.73,0.0,difícil
SC 10 : Comus - MontsÃ©gur,13.39,1856.0,2090.0,1204.0,623.0,88.39,8.84,0.13,0.1,0.09,325.42,12.34,0.0,alta montaña
SC 11 : MontsÃ©gur - Roquefixade,16.54,1390.0,1530.0,1070.0,590.0,70.28,7.85,0.1,0.06,0.04,321.8,10.7,0.0,difícil
SC 12 : Roquefixade - Foix,16.09,1574.0,1901.0,937.0,455.0,77.78,8.72,0.12,0.09,0.06,269.79,11.79,0.0,difícil
Senda de Caoru,11.05,701.0,1709.0,1243.0,132.0,85.64,7.16,0.11,0.08,0.07,312.19,9.92,0.0,difícil
Senda de la Laguna Grande,16.52,1080.0,907.0,2173.0,1772.0,75.05,6.77,0.11,0.08,0.07,61.68,9.44,0.0,difícil
Senda de la Reserva del Saja,158.47,13803.0,14076.0,1593.0,241.0,86.66,8.17,0.12,0.08,0.07,288.06,11.22,0.0,alta montaña
Senda de la RubÃ­a,7.59,923.0,875.0,1715.0,1346.0,65.0,10.59,0.16,0.1,0.07,49.07,14.62,0.0,difícil
Senda de las Cinco Lagunas,11.92,1390.0,499.0,2152.0,1226.0,82.08,4.88,0.08,0.06,0.05,191.11,6.68,0.0,difícil
Senda de las Cinco Villas,16.16,1124.0,1146.0,911.0,546.0,80.9,5.77,0.09,0.06,0.05,113.99,7.91,0.0,difícil
Senda de los Pescadores a Charca Los Cachizos,7.06,575.0,475.0,604.0,422.0,79.84,6.03,0.09,0.07,0.05,306.86,8.4,0.0,difícil
Senda del Mercadillo,12.97,1555.0,1364.0,1813.0,922.0,83.14,7.9,0.12,0.1,0.08,102.11,10.95,0.0,alta montaña
Senda del Pinar de Navarredonda,2.87,103.0,126.0,1598.0,1522.0,68.33,4.7,0.05,0.03,0.03,128.67,6.49,0.0,moderado
Senda del puerto de la Cabrilla,6.73,1357.0,323.0,1951.0,917.0,77.96,9.08,0.14,0.09,0.08,326.64,11.82,0.0,alta montaña
Senda del Puerto del PeÃ³n,12.56,1275.0,1678.0,2028.0,1159.0,83.79,7.47,0.11,0.09,0.08,143.24,10.38,0.0,alpinismo ligero
Senda Pirenaica - E08,20.58,2469.0,1419.0,2242.0,1184.0,77.77,7.88,0.12,0.07,0.05,296.63,10.71,0.0,alta montaña
Senda Pirenaica - E09,33.36,2930.0,3822.0,2800.0,1240.0,88.72,5.97,0.09,0.07,0.06,149.96,8.3,0.0,alta montaña
Senda Pirenaica - E10,10.4,1487.0,1439.0,1905.0,1243.0,83.23,11.2,0.17,0.12,0.09,230.38,14.74,0.0,alpinismo ligero
Senda Pirenaica - E11,29.81,2383.0,2452.0,1999.0,1123.0,80.21,7.79,0.09,0.06,0.05,306.52,10.24,0.0,alta montaña
Senda Pirenaica - E12,16.39,1951.0,781.0,2395.0,1222.0,78.49,7.79,0.1,0.06,0.05,290.09,10.3,0.0,difícil
Senda Pirenaica - E13,25.37,2262.0,3392.0,2700.0,1251.0,83.52,7.09,0.1,0.08,0.07,283.73,9.63,0.0,alta montaña
Senda Pirenaica - E14,14.94,2247.0,2124.0,1984.0,1265.0,85.3,9.84,0.15,0.11,0.09,311.76,13.25,0.0,alpinismo ligero
Senda Pirenaica - E15,14.02,2766.0,1649.0,2772.0,1388.0,85.24,7.53,0.11,0.09,0.08,286.16,10.2,0.0,alpinismo ligero
Senda Pirenaica - E16,31.5,3390.0,4773.0,2505.0,1116.0,82.12,10.67,0.15,0.1,0.08,290.37,14.23,0.0,alpinismo ligero
Senda Pirenaica - E17,30.78,3822.0,4019.0,2242.0,938.0,85.09,9.31,0.15,0.11,0.09,263.39,12.95,0.0,alpinismo ligero
Senda Pirenaica - E18,28.56,3560.0,2381.0,2603.0,945.0,87.13,6.34,0.09,0.07,0.06,289.75,8.76,0.0,alta montaña
Senda Pirenaica - E19,25.94,2981.0,3411.0,2400.0,1413.0,88.61,8.11,0.12,0.1,0.08,252.58,11.21,0.0,alpinismo ligero
Senda Pirenaica - E20,32.08,2943.0,3256.0,2726.0,1251.0,85.75,9.2,0.13,0.09,0.07,284.67,12.12,0.0,alpinismo ligero
Senda Pirenaica - E21,20.63,2869.0,2316.0,2588.0,1251.0,87.88,7.74,0.11,0.09,0.08,283.11,10.83,0.0,alpinismo ligero
Sender circular de la Val d'Aran. Variant Cap de les Comes de Liat - Eth Sarrat de PiÃ¨rres,14.67,3043.0,1893.0,2326.0,1069.0,81.76,14.71,0.23,0.19,0.16,289.56,19.11,0.0,alpinismo técnico
Sender circular de la Val d'Aran. Variant Espitau de Vielha - Vielha,14.54,1457.0,2156.0,2465.0,963.0,87.2,6.22,0.09,0.08,0.06,355.08,8.51,0.0,alta montaña
Sender circular de la Val d'Aran. Variant Gessa - Vielha,12.33,595.0,825.0,1244.0,975.0,79.52,5.64,0.06,0.04,0.02,274.38,7.62,0.0,difícil
Sender circular de la Val d'Aran. Variant Les - Pont dera Lana,12.6,1769.0,1784.0,1269.0,620.0,85.57,8.4,0.12,0.11,0.09,40.5,11.67,0.0,alta montaña
Sender circular de la Val d'Aran. Variant PÃ²rt de RatÃ¨ra de ColomÃ¨rs - Unha,19.76,801.0,1822.0,2585.0,1246.0,81.22,6.42,0.07,0.04,0.02,330.77,8.55,0.0,alta montaña
Sender d'Adraen,48.32,4309.0,4259.0,2625.0,1348.0,84.64,8.2,0.12,0.09,0.08,92.43,11.25,0.0,alpinismo ligero
Sender d'AlÃ s,13.37,1074.0,1074.0,1148.0,707.0,74.12,7.06,0.11,0.07,0.05,55.02,9.74,0.0,difícil
Sender de Camprodon a Ribes de Freser,20.28,2200.0,2156.0,2029.0,931.0,79.45,9.42,0.15,0.1,0.08,85.05,12.29,0.0,alta montaña
Sender de la Garriga,28.51,2424.0,2424.0,919.0,235.0,81.86,7.08,0.1,0.07,0.05,296.21,9.68,0.0,alta montaña
Sender de la Nou de BerguedÃ ,33.54,3868.0,3950.0,1723.0,828.0,80.42,9.11,0.14,0.1,0.09,106.51,12.52,0.0,alpinismo ligero
Sender de les quatre ermites,25.81,2310.0,2317.0,1066.0,747.0,79.62,7.37,0.11,0.07,0.06,28.59,10.14,0.0,difícil
Sender de l'Holstalet,9.06,1350.0,1350.0,1741.0,919.0,84.59,9.42,0.14,0.11,0.09,301.28,12.17,0.0,alta montaña
Sender de Sant Jaume de FrontanyÃ ,8.43,952.0,952.0,1389.0,1080.0,81.87,8.28,0.12,0.09,0.08,341.19,11.4,0.0,alta montaña
Sender del Pedraforca 360,16.81,2157.0,2157.0,1852.0,1418.0,86.59,8.42,0.12,0.1,0.09,89.8,11.74,0.0,alpinismo ligero
Sender del Pi Novell,17.88,1821.0,812.0,1304.0,258.0,84.38,4.61,0.07,0.06,0.05,324.72,6.44,0.0,difícil
Sender dels Miradors,207.94,17237.0,17222.0,1267.0,15.0,86.53,5.85,0.08,0.06,0.05,59.23,8.05,0.0,alta montaña
Sender HistÃ²ric: Catalunya,390.48,28361.0,27956.0,1598.0,-1.0,87.31,5.56,0.08,0.05,0.05,269.58,7.63,0.0,alta montaña
Sendero Acequia Aceituno - Cecarta,5.76,644.0,644.0,965.0,668.0,86.27,7.52,0.12,0.09,0.08,264.33,10.27,0.0,alta montaña
